category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Towing,San Jose CA,Eyers Hitch Center Inc.,(408) 471-5662,,,,,http://www.eyershitch.com,,(2),no,,"eyershitchcenter@gmail.com, your@email.com",https://facebook.com/EyersHitchCenter,,"Tailored towing hitch solutions for every vehicle from Eyers Hitch Center Inc. of Santa Clara, CA. Click here for more information about installations today!",https://irp.cdn-website.com/ce4e6e3f/site_favicon_16_1704825420145.ico,85,success,USA,Auto Services
Auto Repair,Cleveland OH,Mufflers For Less,(440) 673-3079,5085 Pearl Rd,"Cleveland, OH 44129",OH,44129.0,http://www.mufflers4lesscleveland.com/?utm_source=NEXT&utm_medium=Google_website,,(15),no,,,,,"Full-service auto repair, custom exhaust fabrication, brakes, suspension and more in Cleveland. Same-day service available.",https://www.mufflers4lesscleveland.com/assets/mfl_main.avif,60,success,USA,Auto Services
Remanufactured Engines,Huntsville AL,Anders Auto Repair,(256) 751-1151,52 Jackson Pvt Dr,"Hartselle, AL 35640",AL,35640.0,http://andersautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Phoenix AZ,ALR Mobile Car Doctor,(602) 405-9258,3430 n 83rd dr,"Phoenix, AZ 85037",AZ,85037.0,http://alrmobilecardoctor.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Auto Parts,Chicago IL,Smart Start Ignition Interlock,(773) 598-1378,3418 W Diversey Ave,"Chicago, IL 60647",IL,60647.0,https://www.smartstartinc.com/locations/ignition-interlock-illinois-chicago-3418-w-diversey-avenue-60647/?utm_source=locations-organic&utm_campaign=5962&utm_medium=dynamic,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,Chicago IL,"Bridgeview CNC, Inc",(708) 599-4641,9019 Odell Ave,"Bridgeview, IL 60455",IL,60455.0,http://bridgeviewcnc.blogspot.com,,20 Years,no,,,,,,http://bridgeviewcnc.blogspot.com/favicon.ico,50,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Alpine Auto Dismantling & Repair,(323) 221-3126,337 W Avenue 26,"Los Angeles, CA 90031",CA,90031.0,http://www.alpinela.com,,(5),no,,steves@alpinela.com,https://instagram.com/alpineautohouse,,"Alpine Auto House Inc. offers expert BMW, Mercedes, MINI & Rolls Royce repairs in Los Angeles, CA. Certified technicians. Schedule an appointment today!",https://irp.cdn-website.com/dc2f2647/dms3rep/multi/Favicon.png,65,success,USA,Auto Services
Auto Body Shops,Boston MA,A and J Auto Collision,(781) 321-4813,68 Broadway,"Malden, MA 02148",MA,2148.0,http://yellowpages.com/malden-ma/mip/eastern-auto-repair-460568344,,,no,,,,,,,60,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Junk N Tow,(323) 205-5865,6148 Ferguson Dr,"Commerce, CA 90022",CA,90022.0,http://www.junkntow.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Cleveland OH,Danny's Service,(216) 486-9817,18515 Euclid Ave,"Cleveland, OH 44112",OH,44112.0,http://dannysdeli.net,,(1),no,,,,,,,60,success,USA,Auto Services
Auto Parts,Chicago IL,Smart Start Ignition Interlock,(773) 893-1558,4713 S Kedzie Ave,"Chicago, IL 60632",IL,60632.0,https://www.smartstartinc.com/locations/ignition-interlock-illinois-chicago-4713-s-kedzie-avenue-60632/?utm_source=locations-organic&utm_campaign=5965&utm_medium=dynamic,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Chicago IL,Smart Start Ignition Interlock,(773) 967-9054,3955 W Marquette Rd,"Chicago, IL 60629",IL,60629.0,https://www.smartstartinc.com/locations/ignition-interlock-illinois-chicago-3955-w-marquette-road-60629/?utm_source=locations-organic&utm_campaign=5971&utm_medium=dynamic,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Huntsville AL,Affordable Auto Tech,(256) 728-2886,5551 Swearengin Rd,"Scottsboro, AL 35769",AL,35769.0,http://facebook.com/affordable-auto-tech-696040100487510/info,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,Boston MA,Jamaica Plain Auto Body,(617) 524-2092,18 Rock Hill Rd,"Jamaica Plain, MA 02130",MA,2130.0,http://jamaicaplainautobody.com,,42 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Salvage,Los Angeles CA,Express Junk Cars - Fast Cash,(323) 673-8181,145 S Bonnie Beach Pl,"Los Angeles, CA 90063",CA,90063.0,http://expressjunkcars.com,,26 Years,no,,"info@indiantypefoundry.com, milenabbrandao@gmail.com",,,"We’ll give you cash for a car you no longer use.
 We’ll pick up your car the same day.
-Towing service is free and we’ll pay you the best price for your old junk car 4 cash","http://isteam.wsimg.com/ip/83ca1f4e-a346-434b-8dbd-8d8e8a5a094c/b2_download_file_by_id.jpeg.jpg/:/rs=w:57,h:57,m",70,success,USA,Auto Services
Auto Salvage,Los Angeles CA,California Auto Buyers,(323) 581-0500,2151 East Manchester Avenue,"Los Angeles, CA 90001",CA,90001.0,http://www.californiausedcarbuyers.com,,39 Years,no,,"your@email.com, alljapanesepart@yahoo.com",,,"California Used Car Buyers in Los Angeles, CA pays top dollar for cars, whether they are running or not. For more information call us today at (323) 581-0500.",https://irp.cdn-website.com/cfd847bf82304dd1af8331053e929810/site_favicon_16_1619632624290.ico,70,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Polymers Wang Inc,(323) 583-1909,2111 E 51st St,"Vernon, CA 90058",CA,90058.0,http://polymerswanginc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,New York NY,Alliance Time Company,(212) 308-5580,415 Madison Ave,"New York, NY 10017",NY,10017.0,,,,no,,,,,,,0,error,USA,Auto Services
Radiator Repair,San Jose CA,J Auto Service,(408) 899-1847,269 San Jose Ave,"San Jose, CA 95125",CA,95125.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Louisville KY,Marshall's Auto Parts Inc,(812) 949-6500,375 Emery Xing,"Clarksville, IN 47129",IN,47129.0,http://marshallsautopartsincin.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Chicago IL,Texas Auto Glass,(773) 277-8844,1848 S Pulaski Rd,"Chicago, IL 60623",IL,60623.0,http://www.autoglassrepairchicago.com,,23 Years,no,,,,,"Auto glass repair in Chicago, including Chicago windshield repair for broken windshields, broken car windows, scratched windshields, auto glass cracks, and more at AutoGlassRepairChicago.com",,60,success,USA,Auto Services
Auto Parts,Louisville KY,Precision Auto Care And Transmission,(812) 280-8895,1734 E 10th St,"Jeffersonville, IN 47130",IN,47130.0,http://locations.autovalue.com,,17 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Louisville KY,Medleys Auto & Truck Alignment Service Inc,(502) 459-5740,3129 Industrial Pkwy,"Jeffersonville, IN 47130",IN,47130.0,http://yellowpages.com/jeffersonville-in/mip/chips-place-automotive-7765428,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Cleveland OH,D & K Auto,(216) 941-4770,12010 Bellaire Rd,"Cleveland, OH 44135",OH,44135.0,http://yellowpages.com/cleveland-oh/mip/d-k-auto-7889821,,(1),no,,,,,,,65,success,USA,Auto Services
Towing,San Jose CA,A + Towing,(877) 366-5094,Serving Your Area,"San Jose, CA 95123",CA,95123.0,http://atowing537353547.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Dallas TX,River's Truck Center,(800) 930-4903,,,,,http://www.riverstruck.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Chicago IL,Maverick Auto Parts,(773) 278-7111,4210 W Fullerton Ave,"Chicago, IL 60639",IL,60639.0,http://www.maverickautopartschicago.com,,27 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Louisville KY,O'Reilly Auto Parts,(812) 288-5986,1317 Triangle Dr,"Clarksville, IN 47129",IN,47129.0,https://locations.oreillyauto.com/in/clarksville/autoparts-1373.html,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Phoenix AZ,Feeney Automotive,(602) 971-1640,2550 E Bell Rd,"Phoenix, AZ 85032",AZ,85032.0,http://www.feeneyautomotive.com,,32 Years,no,,,,,,,0,timeout,USA,Auto Services
Towing,San Jose CA,Towing Cupertino Sunnyvale 24 Hour,(408) 614-9180,1111 Weyburn Ln,"San Jose, CA 95129",CA,95129.0,http://towingcupertinosunnyvale24hour.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Glass Repair,New York NY,Exquisite Glass,(212) 473-4808,123 Allen St,"New York, NY 10002",NY,10002.0,http://xglass01.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,San Jose CA,Alongi Bros Inc,(408) 721-1024,455 Sunol Street,"San Jose, CA 95126",CA,95126.0,https://www.alongibrothers.com,,78 Years,no,,nick@alongibrothers.com,https://www.facebook.com/alongibros,,"Need a reliable towing company in San Jose. Call San Jose's best 24 hour, 7 day a week towing service. Along Brothers Towing of San Jose is the service to call in an emergency.",https://stauditcentralusaa01prod.blob.core.windows.net/files/Accounts/1/Locations/039b3d0d-5bda-412a-9ec4-ca98911a300b/SiteInfo/501480ca-b1cb-4106-809e-dd3a2bfa47d4.png,85,success,USA,Auto Services
Automotive Machine Shops,Chicago IL,Quality Tool Inc,(847) 288-9330,9239 Parklane Ave,"Franklin Park, IL 60131",IL,60131.0,http://qualitytoolinc.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Phoenix AZ,Dulura Automotive Group,(602) 732-4084,2020 E Bell Rd,"Phoenix, AZ 85022",AZ,85022.0,http://duluraautomotivegroup.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,Denver CO,Solutions Maching,(303) 451-8459,10750 Irma Dr Unit 12,"Northglenn, CO 80233",CO,80233.0,http://solutionsmaching.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Chicago IL,Discount Auto Warehouse,(773) 235-3500,2215 N Knox Ave,"Chicago, IL 60639",IL,60639.0,http://www.discountautopartsinchicago.com,,,no,,,,,,https://ssl.gstatic.com/atari/images/public/favicon.ico,50,success,USA,Auto Services
Auto Salvage,Los Angeles CA,American Junk Cars,(323) 509-2101,,"Cudahy, CA 90201",CA,90201.0,http://americanjunkcars.localsearch.com,,(3),no,,,,,,,60,success,USA,Auto Services
Radiator Repair,San Jose CA,Story Road Smog Check,(408) 998-7113,1299 Story Rd,"San Jose, CA 95122",CA,95122.0,http://storyroadsmogcheck.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Louisville KY,Above All Collision Center,(812) 941-9999,1411 E Elm St,"New Albany, IN 47150",IN,47150.0,http://www.aboveallcollision.com,,15 Years,no,,,,,"Above All Collision Center in Concord, NH specializes in auto body repair and restoration of all makes and model cars and trucks. A towing service is also available through Above All Collision Center.",http://www.aboveallcollision.com/uploads/9/2/3/7/9237541/5191344.png?130,70,success,USA,Auto Services
Auto Parts,Chicago IL,Smart Start Ignition Interlock,(224) 399-4450,5144 W Homer St,"Chicago, IL 60639",IL,60639.0,https://www.smartstartinc.com/locations/ignition-interlock-illinois-chicago-5144-w-homer-st-60639/?utm_source=locations-organic&utm_campaign=8561&utm_medium=dynamic,,,no,,,,,,,70,success,USA,Auto Services
Remanufactured Engines,New York NY,Electrico Auto Repair Inc,(718) 348-4800,3443 Atlantic Ave,"Brooklyn, NY 11208",NY,11208.0,http://electricoautorepairinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Jose CA,South Bay Tow Service,(408) 457-6572,150 S 1st St,"San Jose, CA 95113",CA,95113.0,http://yellowpages.com/san-jose-ca/mip/bay-runner-towing-504699626,,,no,,,,,,,65,success,USA,Auto Services
Automotive Machine Shops,Denver CO,Bel-Pro Products,(303) 231-0902,4752 W 60th Ave Unit B,"Arvada, CO 80003",CO,80003.0,http://belproproducts.com,,47 Years,no,,infobpp@belproproducts.com,,,,,60,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Lin'S,(323) 224-1219,5166 Alhambra Ave,"Los Angeles, CA 90032",CA,90032.0,http://toyzautodismantling.com,,11 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Chicago IL,Auto Parts Warehouse,(773) 938-1641,2701 N Pulaski Rd,"Chicago, IL 60639",IL,60639.0,http://autopartswarehouseil.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Cleveland OH,Nationwide Auto Service,(216) 481-3370,16921 Euclid Ave,"Cleveland, OH 44112",OH,44112.0,http://nationwideautoserviceoh.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,New York NY,Auto Glass Services,(212) 634-9625,440 Park Ave,"New York, NY 10022",NY,10022.0,http://autoglassservices517156608.localsearch.com,,9 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Dallas TX,Goodyear Wholesale Tire Center,(214) 678-0015,2254 Valdina St,"Dallas, TX 75207",TX,75207.0,http://www.goodyear.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Phoenix AZ,Allied Automotive Specialists,(602) 995-5474,8824 N Black Canyon Hwy,"Phoenix, AZ 85051",AZ,85051.0,http://alliedbarton.com,,41 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Dallas TX,Guerrero's Tire Shop,(214) 443-0643,4710 Maple Ave,"Dallas, TX 75219",TX,75219.0,http://yellowpages.com/dallas-tx/mip/tts-inc-mobile-tire-service-571913618,,23 Years,no,,,,,,,65,success,USA,Auto Services
Auto Glass Repair,New York NY,S G D Glass Inc,(212) 753-9066,900 3rd Ave,"New York, NY 10022",NY,10022.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Glass Repair,New York NY,Auto Glass By Liberty,(212) 265-3127,10th Ave & 11th Ave,"New York, NY 10019",NY,10019.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Louisville KY,Stumler Auto Electric Co,(812) 945-8315,412 W Main St,"New Albany, IN 47150",IN,47150.0,http://yellowpages.com/new-albany-in/mip/stumler-auto-electric-co-4009932,,42 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Cleveland OH,Preppy Boys Automotive,(216) 510-4583,4681 Northfield Rd,"Cleveland, OH 44128",OH,44128.0,http://preppyboysautomotive.localsearch.com,,15 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Chicago IL,Lawrence Auto Marine Trim,(773) 983-5586,3664 N Lincoln Ave,"Chicago, IL 60613",IL,60613.0,http://lawrenceautomarinetrim.localsearch.com,,53 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Boston MA,D & A Auto Body,(800) 640-9798,90 Pauline St,"Winthrop, MA 02152",MA,2152.0,http://daautobodyma.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,San Jose CA,Air Auto,(408) 993-1715,372 Phelan Ave,"San Jose, CA 95112",CA,95112.0,http://airauto.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,New York NY,G M Glass & Mirror Inc,(212) 362-0424,125 W 72nd St,"New York, NY 10023",NY,10023.0,http://gmglassmirrorincny.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Louisville KY,Coyle Collision Center,(502) 773-2235,411 E Spring St,"New Albany, IN 47150",IN,47150.0,http://www.coyledeals.com,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,Denver CO,Steen Machining,(303) 466-3199,8510 W 110th Ave,"Broomfield, CO 80021",CO,80021.0,http://steenmachining.com,,41 Years,no,,"Danny@SteenMachining.com, Jessica@SteenMachining.com, Andy@SteenMachining.com",,,,,60,success,USA,Auto Services
Auto Repair,Phoenix AZ,Roy's Auto,(602) 482-3708,13016 N Cave Creek Rd,"Phoenix, AZ 85022",AZ,85022.0,http://roysautoaz.com,,(7),no,,,,,,,65,success,USA,Auto Services
Auto Parts,Chicago IL,Berman Nissan of Chicago,(773) 295-4650,3456 N Kedzie Ave,"Chicago, IL 60618",IL,60618.0,https://www.nissanchicago.com,,,no,,,,,,,70,success,USA,Auto Services
Auto Parts,Louisville KY,Motor Werks Inc,(812) 949-6000,322 E 15th St,"New Albany, IN 47150",IN,47150.0,http://motorwerksincin.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,San Jose CA,Delta Towing,(408) 292-0938,590 Coleman Ave,"San Jose, CA 95110",CA,95110.0,http://deltatowingca.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Boston MA,Beacon Collision,(617) 254-4640,69 N Beacon St,"Allston, MA 02134",MA,2134.0,http://beaconcollision.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Jose CA,Martin Towing Service,(408) 297-0300,114 S 20th St,"San Jose, CA 95116",CA,95116.0,http://yellowpages.com/san-jose-ca/mip/cisneros-towing-474110307,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Cleveland OH,J & B Auto Service,(216) 681-4696,747 E 105th St,"Cleveland, OH 44108",OH,44108.0,http://jbautoserviceoh.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Boston MA,C&J Auto Repair & Collision Center Inc,(617) 282-0193,41 Ripley Rd,"Dorchester, MA 02121",MA,2121.0,https://www.candjautobody.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Chicago IL,Performance Auto Parts,(708) 924-5110,6530 S Lorel Ave,"Chicago, IL 60638",IL,60638.0,http://performanceautopartsil.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Houston TX,Victoria Tires & Wheels,(281) 452-4774,5020 E Sam Houston Pkwy N,"Houston, TX 77015",TX,77015.0,http://victoriatireswheels.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Boston MA,K & A Auto Body,(617) 506-7748,18 Harvard Ave,"Dorchester, MA 02121",MA,2121.0,http://kaautobody473502314.localsearch.com,,22 Years,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,Chicago IL,Royal Machining Corp,(708) 338-3387,1617 N 31st Ave,"Melrose Park, IL 60160",IL,60160.0,http://royalmachiningcorp.com,,35 Years,no,,info@royalmachiningcorp.com,,,,http://royalmachiningcorp.com/assets/images/favicon.png,60,success,USA,Auto Services
Auto Salvage,Los Angeles CA,La City Wide Towing Junk cars,(323) 474-5528,,"Cudahy, CA 90201",CA,90201.0,http://lacitywidetowingjunkcars.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Dallas TX,Preston's Core Supply,(214) 944-1422,2710 E 11th St,"Dallas, TX 75203",TX,75203.0,http://yellowpages.com/dallas-tx/mip/smart-start-ignition-interlock-572311824,,16 Years,no,,,,,,,65,success,USA,Auto Services
Auto Salvage,Los Angeles CA,EXPRESS AUTO TOWING LLC,(323) 975-3532,,,,,http://www.expressjunkcars.com,,,no,,"info@indiantypefoundry.com, milenabbrandao@gmail.com",,,"We’ll give you cash for a car you no longer use.
 We’ll pick up your car the same day.
-Towing service is free and we’ll pay you the best price for your old junk car 4 cash","http://isteam.wsimg.com/ip/83ca1f4e-a346-434b-8dbd-8d8e8a5a094c/b2_download_file_by_id.jpeg.jpg/:/rs=w:57,h:57,m",80,success,USA,Auto Services
Auto Parts,Dallas TX,Chris Bros Auto,(469) 250-4903,4824 E Grand Ave,"Dallas, TX 75223",TX,75223.0,http://yellowpages.com/dallas-tx/mip/chris-bros-auto-547736237,,,no,,,,,,,60,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Junk cars,(323) 400-5486,,"Huntington Park, CA 90255",CA,90255.0,http://www.expressjunkcars.com,,,no,,"info@indiantypefoundry.com, milenabbrandao@gmail.com",,,"We’ll give you cash for a car you no longer use.
 We’ll pick up your car the same day.
-Towing service is free and we’ll pay you the best price for your old junk car 4 cash","http://isteam.wsimg.com/ip/83ca1f4e-a346-434b-8dbd-8d8e8a5a094c/b2_download_file_by_id.jpeg.jpg/:/rs=w:57,h:57,m",70,success,USA,Auto Services
Auto Parts,Louisville KY,NAPA Auto Parts,(812) 945-0285,406 E Spring St,"New Albany, IN 47150",IN,47150.0,http://www.napaonline.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Phoenix AZ,Lara's Auto Repair,(623) 907-8454,112 N 69th Ave,"Phoenix, AZ 85043",AZ,85043.0,http://larasautorepairaz.localsearch.com,,24 Years,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,Chicago IL,Baley Enterprises Inc,(708) 681-0900,1206 N 31st Ave,"Melrose Park, IL 60160",IL,60160.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Chicago IL,CARQUEST Auto Parts,(773) 471-2323,3550 W 79th St,"Chicago, IL 60652",IL,60652.0,http://www.carquest.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Louisville KY,Harbor Freight Tools,(812) 285-1363,951 E Lewis And Clark Pkwy,"Clarksville, IN 47129",IN,47129.0,http://harborfreight.com,,,no,,,,,px-captcha,,70,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Express Auto Junk,(323) 879-7818,,,,,https://expressjunkcar.com,,,no,,,,,,,0,error,USA,Auto Services
Tire Shops,Houston TX,Cy-Fair Tire,(713) 649-1900,4319 Telephone Rd,"Houston, TX 77087",TX,77087.0,http://www.cyfairtire.com,,47 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Phoenix AZ,Larry's Auto Service,(602) 276-6284,4506 S Central Ave,"Phoenix, AZ 85040",AZ,85040.0,http://larrysautoserviceaz.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Phoenix AZ,Gilmore's Family Garage,(602) 459-6331,22040 N 23rd Ave,"Phoenix, AZ 85027",AZ,85027.0,http://gilmoresfamilygarage.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Boston MA,Dossantos Auto Body Inc,(617) 379-3033,109 Norfolk St,"Dorchester Center, MA 02124",MA,2124.0,http://dossantosautobodyinc.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Chicago IL,CARQUEST Auto Parts,(773) 585-3500,5815 W 63rd St,"Chicago, IL 60638",IL,60638.0,http://www.carquest.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Chicago IL,Transmission 4 Less,(773) 723-4444,6415 S State St,"Chicago, IL 60637",IL,60637.0,http://www.transmissions4less.com,,20 Years,no,,,,,"Transmissions 4 less , Looking for  transmissions cvt transfercase axels  repair shop  much cheaper also afforable in Chicago, IL transmission &amp; car service? Transmission Experts provides reliable, affordable transmission repair , Specializing in transmission diagnostics, maintenance,  you can count on in Chicago, IL.",,60,success,USA,Auto Services
Auto Glass Repair,New York NY,Abalon Glass Mirror & Shade Corp,(212) 744-0556,321 E 83rd St,"New York, NY 10028",NY,10028.0,http://abalonglassmirrorshadecorp.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Louisville KY,Electrical Hughes,(502) 969-7564,,,,,http://electricalhughes.localsearch.com,,58 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Phoenix AZ,A & A Automotive Repair,(602) 438-7213,3030 S 40th St Ste 1,"Phoenix, AZ 85040",AZ,85040.0,http://aaautomotiverepairaz.localsearch.com,,25 Years,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,San Jose CA,Auto,(408) 638-7174,1630 Almaden Rd,"San Jose, CA 95125",CA,95125.0,http://www.garage1auto.com,,26 Years,no,,,"https://www.instagram.com/garage1subaru/, https://www.facebook.com/garage1auto/",,"Subaru-only workshop in San Jose, CA. Trusted repair, service, and diagnostics for Bay Area drivers. Garage 1—Driving your Subaru dreams.",https://www.garage1auto.com/wp-content/uploads/2025/05/favicon-32x32-1.png,65,success,USA,Auto Services
Auto Parts,Louisville KY,"Carriage Ford, Inc. Parts",(812) 284-4444,908 E Lewis And Clark Pkwy,"Clarksville, IN 47129",IN,47129.0,https://www.carriageford.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Salvage,Los Angeles CA,1800CashforJunkCars,(800) 385-9619,,"Los Angeles, CA 90001",CA,90001.0,https://1800cashforjunkcars.com/?st-t=yp-1800cashforjunkcars,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Chicago IL,O'Reilly Auto Parts,(773) 735-2293,4850 S Cicero Ave,"Chicago, IL 60638",IL,60638.0,https://locations.oreillyauto.com/il/chicago/autoparts-3420.html,,,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Huntsville AL,ASAP Auto Services & Parts,(256) 822-2886,1401 Carridale St SW,"Decatur, AL 35601",AL,35601.0,http://twitter.com/asapservice01,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,Boston MA,Perfect Auto Body,(617) 389-0727,167 Broadway,"Everett, MA 02149",MA,2149.0,http://perfectautobodyma.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,New York NY,Alliance Glass Inc,(212) 799-1595,125 W 73rd St,"New York, NY 10023",NY,10023.0,http://allianceglassinc.com,,,no,,,,,"NY GLASS STOREFRONTS, Custom GLASS installation, ny storefronts, emergency glass repair, Shower Doors New York city, Window repair nyc, Custom Mirror Wall, Window repair nyc, Custom Mirror Wall New York City, Glass Etching NYC, Herculite Glass Doors, Custom Storefronts Manhattan NY, Brooklyn glass doors, glass tops. ... In fact, we manufacture and install custom shower doors, storefronts, herculite glass doors, railing systems, skylights,GlassCompanyNY.com, glass companyny",,60,success,USA,Auto Services
Towing,San Jose CA,Abel Towing,(408) 727-3342,757 Mabury Rd,"San Jose, CA 95133",CA,95133.0,http://abeltowingca.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Jose CA,Xtreme Towing,(669) 235-3804,5933 Sunstone Dr,"San Jose, CA 95123",CA,95123.0,https://sanjose-tow.com/contact-us,,,no,,,,,,https://sanjose-tow.com/wp-content/uploads/2021/10/cropped-cropped-XTREME-Towing-01-32x32.png,60,success,USA,Auto Services
Auto Parts,Louisville KY,Coyle Chevrolet Buick GMC,(812) 218-1100,,,,,http://www.chevrolet.com,,(3),no,,,,,,,65,success,USA,Auto Services
Auto Parts,Dallas TX,Dal Chrome,(214) 942-8444,3040 Morrell Ave,"Dallas, TX 75203",TX,75203.0,http://yellowpages.com/dallas-tx/mip/smart-start-ignition-interlock-572311824,,,no,,,,,,,60,success,USA,Auto Services
Auto Salvage,Los Angeles CA,Angel Junk Cars,(323) 404-5377,,,,,https://angeljunkcars.com,,,no,,support@masclientes.com,"https://www.instagram.com/angeljunkcars/, https://www.facebook.com/angeljunkcars",,Nos dedicamos a comprar carros para junk en el condado de Los Ángeles. Le pagamos más que cualquier otro. ¡Llámenos hoy!,https://twyzle-s3-1.s3.amazonaws.com/networks-v2/1/campaigns/3145/webp/angel-cruz-junk-car-logo-192x192.webp?v=20231219-161912,95,success,USA,Auto Services
Auto Glass Repair,New York NY,Voltera International,(212) 288-3983,342 E 67th St Apt 12a,"New York, NY 10065",NY,10065.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Chicago IL,O'Reilly Auto Parts,(773) 622-6360,5010 W North Ave,"Chicago, IL 60639",IL,60639.0,https://locations.oreillyauto.com/il/chicago/autoparts-3375.html,,69 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Chicago IL,Smart Start Ignition Interlock,(773) 295-9355,5010 W Fullerton Ave,"Chicago, IL 60639",IL,60639.0,https://www.smartstartinc.com/locations/ignition-interlock-illinois-chicago-5010-w-fullerton-avenue-60639/?utm_source=locations-organic&utm_campaign=5951&utm_medium=dynamic,,,no,,,,,,,60,success,USA,Auto Services
